Edition,Sport,Discipline,NOC,Event,Event_gender,Medal
2004,Canoe / Kayak,Canoe / Kayak F,NOR,K-1 1000m (kayak single),M,Gold
2004,Canoe / Kayak,Canoe / Kayak F,NZL,K-1 1000m (kayak single),M,Silver
2004,Canoe / Kayak,Canoe / Kayak F,GBR,K-1 500m (kayak single),M,Bronze
2004,Canoe / Kayak,Canoe / Kayak F,CAN,K-1 500m (kayak single),M,Gold
2004,Canoe / Kayak,Canoe / Kayak F,AUS,K-1 500m (kayak single),M,Silver
2004,Canoe / Kayak,Canoe / Kayak F,CAN,K-1 500m (kayak single),W,Bronze
2004,Canoe / Kayak,Canoe / Kayak F,HUN,K-1 500m (kayak single),W,Gold
2004,Canoe / Kayak,Canoe / Kayak F,ITA,K-1 500m (kayak single),W,Silver
2004,Canoe / Kayak,Canoe / Kayak F,NOR,K-2 1000m (kayak double),M,Bronze
2004,Canoe / Kayak,Canoe / Kayak F,SWE,K-2 1000m (kayak double),M,Gold
2004,Canoe / Kayak,Canoe / Kayak F,ITA,K-2 1000m (kayak double),M,Silver
2004,Canoe / Kayak,Canoe / Kayak F,BLR,K-2 500m (kayak double),M,Bronze
2004,Canoe / Kayak,Canoe / Kayak F,GER,K-2 500m (kayak double),M,Gold
2004,Canoe / Kayak,Canoe / Kayak F,AUS,K-2 500m (kayak double),M,Silver
2004,Canoe / Kayak,Canoe / Kayak F,POL,K-2 500m (kayak double),W,Bronze
2004,Canoe / Kayak,Canoe / Kayak F,HUN,K-2 500m (kayak double),W,Gold
2004,Canoe / Kayak,Canoe / Kayak F,GER,K-2 500m (kayak double),W,Silver
2004,Canoe / Kayak,Canoe / Kayak F,SVK,K-4 1000m (kayak four),M,Bronze
2004,Canoe / Kayak,Canoe / Kayak F,HUN,K-4 1000m (kayak four),M,Gold
2004,Canoe / Kayak,Canoe / Kayak F,GER,K-4 1000m (kayak four),M,Silver
2004,Canoe / Kayak,Canoe / Kayak F,UKR,K-4 500m (kayak four),W,Bronze
2004,Canoe / Kayak,Canoe / Kayak F,GER,K-4 500m (kayak four),W,Gold
2004,Canoe / Kayak,Canoe / Kayak F,HUN,K-4 500m (kayak four),W,Silver
2004,Canoe / Kayak,Canoe / Kayak S,GER,C-1 (canoe single),M,Bronze
2004,Canoe / Kayak,Canoe / Kayak S,FRA,C-1 (canoe single),M,Gold
2004,Canoe / Kayak,Canoe / Kayak S,SVK,C-1 (canoe single),M,Silver
2004,Canoe / Kayak,Canoe / Kayak S,CZE,C-2 (canoe double),M,Bronze
2004,Canoe / Kayak,Canoe / Kayak S,SVK,C-2 (canoe double),M,Gold
2004,Canoe / Kayak,Canoe / Kayak S,GER,C-2 (canoe double),M,Silver
2004,Canoe / Kayak,Canoe / Kayak S,FRA,K-1 (kayak single),M,Bronze
2004,Canoe / Kayak,Canoe / Kayak S,FRA,K-1 (kayak single),M,Gold
2004,Canoe / Kayak,Canoe / Kayak S,GBR,K-1 (kayak single),M,Silver
2004,Canoe / Kayak,Canoe / Kayak S,GBR,K-1 (kayak single),W,Bronze
2004,Canoe / Kayak,Canoe / Kayak S,SVK,K-1 (kayak single),W,Gold
2004,Canoe / Kayak,Canoe / Kayak S,USA,K-1 (kayak single),W,Silver
2004,Cycling,Cycling Road,BEL,individual road race,M,Bronze
2004,Cycling,Cycling Road,ITA,individual road race,M,Gold
2004,Cycling,Cycling Road,POR,individual road race,M,Silver
2004,Cycling,Cycling Road,RUS,individual road race,W,Bronze
2004,Cycling,Cycling Road,AUS,individual road race,W,Gold
2004,Cycling,Cycling Road,GER,individual road race,W,Silver
2004,Cycling,Cycling Road,USA,individual time trial,M,Bronze
2004,Cycling,Cycling Road,USA,individual time trial,M,Gold
2004,Cycling,Cycling Road,RUS,individual time trial,M,Silver
2004,Cycling,Cycling Road,SUI,individual time trial,W,Bronze
2004,Cycling,Cycling Road,NED,individual time trial,W,Gold
2004,Cycling,Cycling Road,USA,individual time trial,W,Silver
2004,Cycling,Cycling Track,GER,1km time trial,M,Bronze
2004,Cycling,Cycling Track,GBR,1km time trial,M,Gold
2004,Cycling,Cycling Track,FRA,1km time trial,M,Silver
2004,Cycling,Cycling Track,BLR,500m time trial,W,Bronze
2004,Cycling,Cycling Track,AUS,500m time trial,W,Gold
2004,Cycling,Cycling Track,CHN,500m time trial,W,Silver
2004,Cycling,Cycling Track,ESP,Individual Pursuit,M,Bronze
2004,Cycling,Cycling Track,GBR,Individual Pursuit,M,Gold
2004,Cycling,Cycling Track,AUS,Individual Pursuit,M,Silver
2004,Cycling,Cycling Track,NED,individual pursuit,W,Bronze
2004,Cycling,Cycling Track,NZL,individual pursuit,W,Gold
2004,Cycling,Cycling Track,AUS,individual pursuit,W,Silver
2004,Cycling,Cycling Track,AUS,Keirin,M,Bronze
2004,Cycling,Cycling Track,AUS,Keirin,M,Gold
2004,Cycling,Cycling Track,ESP,Keirin,M,Silver
2004,Cycling,Cycling Track,GBR,Madison,M,Bronze
2004,Cycling,Cycling Track,AUS,Madison,M,Gold
2004,Cycling,Cycling Track,SUI,Madison,M,Silver
2004,Cycling,Cycling Track,GER,Points Race,M,Bronze
2004,Cycling,Cycling Track,RUS,Points Race,M,Gold
2004,Cycling,Cycling Track,ESP,Points Race,M,Silver
2004,Cycling,Cycling Track,COL,points race,W,Bronze
2004,Cycling,Cycling Track,RUS,points race,W,Gold
2004,Cycling,Cycling Track,MEX,points race,W,Silver
2004,Cycling,Cycling Track,AUS,sprint,W,Bronze
2004,Cycling,Cycling Track,CAN,sprint,W,Gold
2004,Cycling,Cycling Track,RUS,sprint,W,Silver
2004,Cycling,Cycling Track,GER,Sprint indivual,M,Bronze
2004,Cycling,Cycling Track,AUS,Sprint indivual,M,Gold
2004,Cycling,Cycling Track,NED,Sprint indivual,M,Silver
2004,Cycling,Cycling Track,ESP,Team Pursuit (4000m),M,Bronze
2004,Cycling,Cycling Track,AUS,Team Pursuit (4000m),M,Gold
2004,Cycling,Cycling Track,GBR,Team Pursuit (4000m),M,Silver
2004,Cycling,Cycling Track,FRA,Team Sprint,M,Bronze
2004,Cycling,Cycling Track,GER,Team Sprint,M,Gold
2004,Cycling,Cycling Track,JPN,Team Sprint,M,Silver
2004,Cycling,Mountain Bike,NED,cross-country,M,Bronze
2004,Cycling,Mountain Bike,FRA,cross-country,M,Gold
2004,Cycling,Mountain Bike,ESP,cross-country,M,Silver
2004,Cycling,Mountain Bike,GER,cross-country,W,Bronze
2004,Cycling,Mountain Bike,NOR,cross-country,W,Gold
2004,Cycling,Mountain Bike,CAN,cross-country,W,Silver
2004,Equestrian,Dressage,ESP,individual,X,Bronze
2004,Equestrian,Dressage,NED,individual,X,Gold
2004,Equestrian,Dressage,GER,individual,X,Silver
2004,Equestrian,Dressage,USA,team,X,Bronze
2004,Equestrian,Dressage,GER,team,X,Gold
2004,Equestrian,Dressage,ESP,team,X,Silver
2004,Equestrian,Dressage,USA,team,X,Bronze
2004,Equestrian,Dressage,GER,team,X,Gold
2004,Equestrian,Dressage,ESP,team,X,Silver
2004,Equestrian,Eventing,GBR,individual,X,Gold
2004,Equestrian,Eventing,GBR,individual,X,Bronze
2004,Equestrian,Eventing,USA,individual,X,Silver
2004,Equestrian,Eventing,USA,team,X,Bronze
2004,Equestrian,Eventing,FRA,team,X,Gold
2004,Equestrian,Eventing,GBR,team,X,Silver
2004,Equestrian,Eventing,USA,team,X,Bronze
2004,Equestrian,Eventing,GBR,team,X,Silver
2004,Equestrian,Jumping,GER,individual,X,Bronze
2004,Equestrian,Jumping,BRA,individual,X,Gold
2004,Equestrian,Jumping,USA,individual,X,Silver
2004,Equestrian,Jumping,GER,team,X,Bronze
2004,Equestrian,Jumping,USA,team,X,Gold
2004,Equestrian,Jumping,SWE,team,X,Silver
2004,Equestrian,Jumping,USA,team,X,Gold
2004,Equestrian,Jumping,SWE,team,X,Silver
2004,Fencing,Fencing,RUS,¨¦p¨¦e individual,M,Bronze
2004,Fencing,Fencing,SUI,¨¦p¨¦e individual,M,Gold
2004,Fencing,Fencing,CHN,¨¦p¨¦e individual,M,Silver
2004,Fencing,Fencing,FRA,¨¦p¨¦e individual,W,Bronze
2004,Fencing,Fencing,HUN,¨¦p¨¦e individual,W,Gold
2004,Fencing,Fencing,FRA,¨¦p¨¦e individual,W,Silver
2004,Fencing,Fencing,GER,¨¦p¨¦e team,M,Bronze
2004,Fencing,Fencing,FRA,¨¦p¨¦e team,M,Gold
2004,Fencing,Fencing,HUN,¨¦p¨¦e team,M,Silver
2004,Fencing,Fencing,FRA,¨¦p¨¦e team,W,Bronze
2004,Fencing,Fencing,RUS,¨¦p¨¦e team,W,Gold
2004,Fencing,Fencing,GER,¨¦p¨¦e team,W,Silver
2004,Fencing,Fencing,ITA,foil individual,M,Bronze
2004,Fencing,Fencing,FRA,foil individual,M,Gold
2004,Fencing,Fencing,ITA,foil individual,M,Silver
2004,Fencing,Fencing,POL,foil individual,W,Bronze
2004,Fencing,Fencing,ITA,foil individual,W,Gold
2004,Fencing,Fencing,ITA,foil individual,W,Silver
2004,Fencing,Fencing,RUS,foil team,M,Bronze
2004,Fencing,Fencing,ITA,foil team,M,Gold
2004,Fencing,Fencing,CHN,foil team,M,Silver
2004,Fencing,Fencing,UKR,sabre individual,M,Bronze
2004,Fencing,Fencing,ITA,sabre individual,M,Gold
2004,Fencing,Fencing,HUN,sabre individual,M,Silver
2004,Fencing,Fencing,USA,sabre individual,W,Bronze
2004,Fencing,Fencing,USA,sabre individual,W,Gold
2004,Fencing,Fencing,CHN,sabre individual,W,Silver
2004,Fencing,Fencing,RUS,sabre team,M,Bronze
2004,Fencing,Fencing,FRA,sabre team,M,Gold
2004,Fencing,Fencing,ITA,sabre team,M,Silver
2004,Football,Football,ITA,football,M,Bronze
2004,Football,Football,ARG,football,M,Gold
2004,Football,Football,PAR,football,M,Silver
2004,Football,Football,GER,football,W,Bronze
2004,Football,Football,USA,football,W,Gold
2004,Football,Football,BRA,football,W,Silver
2004,Gymnastics,Artistic G.,ROU,balance beam,W,Bronze
2004,Gymnastics,Artistic G.,ROU,balance beam,W,Gold
2004,Gymnastics,Artistic G.,USA,balance beam,W,Silver
2004,Gymnastics,Artistic G.,BUL,floor exercises,M,Bronze
2004,Gymnastics,Artistic G.,CAN,floor exercises,M,Gold
2004,Gymnastics,Artistic G.,ROU,floor exercises,M,Silver
2004,Gymnastics,Artistic G.,ESP,floor exercises,W,Bronze
2004,Gymnastics,Artistic G.,ROU,floor exercises,W,Gold
2004,Gymnastics,Artistic G.,ROU,floor exercises,W,Silver
2004,Gymnastics,Artistic G.,JPN,horizontal bar,M,Bronze
2004,Gymnastics,Artistic G.,ITA,horizontal bar,M,Gold
2004,Gymnastics,Artistic G.,USA,horizontal bar,M,Silver
2004,Gymnastics,Artistic G.,KOR,individual all-round,M,Bronze
2004,Gymnastics,Artistic G.,USA,individual all-round,M,Gold
2004,Gymnastics,Artistic G.,KOR,individual all-round,M,Silver
2004,Gymnastics,Artistic G.,CHN,individual all-round,W,Bronze
2004,Gymnastics,Artistic G.,USA,individual all-round,W,Gold
2004,Gymnastics,Artistic G.,RUS,individual all-round,W,Silver
2004,Gymnastics,Artistic G.,CHN,parallel bars,M,Bronze
2004,Gymnastics,Artistic G.,UKR,parallel bars,M,Gold
2004,Gymnastics,Artistic G.,JPN,parallel bars,M,Silver
2004,Gymnastics,Artistic G.,JPN,pommel horse,M,Bronze
2004,Gymnastics,Artistic G.,CHN,pommel horse,M,Gold
2004,Gymnastics,Artistic G.,ROU,pommel horse,M,Silver
2004,Gymnastics,Artistic G.,ITA,rings,M,Bronze
2004,Gymnastics,Artistic G.,GRE,rings,M,Gold
2004,Gymnastics,Artistic G.,BUL,rings,M,Silver
2004,Gymnastics,Artistic G.,ROU,team competition,M,Bronze
2004,Gymnastics,Artistic G.,JPN,team competition,M,Gold
2004,Gymnastics,Artistic G.,USA,team competition,M,Silver
2004,Gymnastics,Artistic G.,RUS,team competition,W,Bronze
2004,Gymnastics,Artistic G.,ROU,team competition,W,Gold
2004,Gymnastics,Artistic G.,USA,team competition,W,Silver
2004,Gymnastics,Artistic G.,USA,uneven bars,W,Bronze
2004,Gymnastics,Artistic G.,FRA,uneven bars,W,Gold
2004,Gymnastics,Artistic G.,USA,uneven bars,W,Silver
2004,Gymnastics,Artistic G.,ROU,vault,M,Bronze
2004,Gymnastics,Artistic G.,ESP,vault,M,Gold
2004,Gymnastics,Artistic G.,LAT,vault,M,Silver
2004,Gymnastics,Artistic G.,RUS,vault,W,Bronze
2004,Gymnastics,Artistic G.,ROU,vault,W,Gold
2004,Gymnastics,Artistic G.,USA,vault,W,Silver
2004,Gymnastics,Rhythmic G.,BUL,group competition,W,Bronze
2004,Gymnastics,Rhythmic G.,RUS,group competition,W,Gold
2004,Gymnastics,Rhythmic G.,ITA,group competition,W,Silver
2004,Gymnastics,Rhythmic G.,UKR,individual all-round,W,Bronze
2004,Gymnastics,Rhythmic G.,RUS,individual all-round,W,Gold
2004,Gymnastics,Rhythmic G.,RUS,individual all-round,W,Silver
2004,Gymnastics,Trampoline,GER,individual,M,Bronze
2004,Gymnastics,Trampoline,UKR,individual,M,Gold
2004,Gymnastics,Trampoline,RUS,individual,M,Silver
2004,Gymnastics,Trampoline,CHN,individual,W,Bronze
2004,Gymnastics,Trampoline,GER,individual,W,Gold
2004,Gymnastics,Trampoline,CAN,individual,W,Silver
2004,Handball,Handball,RUS,handball,M,Bronze
2004,Handball,Handball,CRO,handball,M,Gold
2004,Handball,Handball,GER,handball,M,Silver
2004,Handball,Handball,UKR,handball,W,Bronze
2004,Handball,Handball,DEN,handball,W,Gold
2004,Handball,Handball,KOR,handball,W,Silver
2004,Hockey,Hockey,GER,hockey,M,Bronze
2004,Hockey,Hockey,AUS,hockey,M,Gold
2004,Hockey,Hockey,NED,hockey,M,Silver
2004,Hockey,Hockey,ARG,hockey,W,Bronze
2004,Hockey,Hockey,GER,hockey,W,Gold
2004,Hockey,Hockey,NED,hockey,W,Silver
2004,Judo,Judo,CHN,- 48 kg,W,Bronze
2004,Judo,Judo,GER,- 48 kg,W,Bronze
2004,Judo,Judo,JPN,- 48 kg,W,Gold
2004,Judo,Judo,FRA,- 48 kg,W,Silver
2004,Judo,Judo,KOR,- 60 kg,M,Bronze
2004,Judo,Judo,MGL,- 60 kg,M,Bronze
2004,Judo,Judo,JPN,- 60 kg,M,Gold
2004,Judo,Judo,GEO,- 60 kg,M,Silver
2004,Judo,Judo,EST,+ 100kg (heavyweight),M,Bronze
2004,Judo,Judo,NED,+ 100kg (heavyweight),M,Bronze
2004,Judo,Judo,JPN,+ 100kg (heavyweight),M,Gold
2004,Judo,Judo,RUS,+ 100kg (heavyweight),M,Silver
2004,Judo,Judo,RUS,+ 78kg (heavyweight),W,Bronze
2004,Judo,Judo,CHN,+ 78kg (heavyweight),W,Bronze
2004,Judo,Judo,JPN,+ 78kg (heavyweight),W,Gold
2004,Judo,Judo,CUB,+ 78kg (heavyweight),W,Silver
2004,Judo,Judo,BEL,48 - 52kg (half-lightweight),W,Bronze
2004,Judo,Judo,CUB,48 - 52kg (half-lightweight),W,Bronze
2004,Judo,Judo,CHN,48 - 52kg (half-lightweight),W,Gold
2004,Judo,Judo,JPN,48 - 52kg (half-lightweight),W,Silver
2004,Judo,Judo,NED,52 - 57kg (lightweight),W,Bronze
2004,Judo,Judo,CUB,52 - 57kg (lightweight),W,Bronze
2004,Judo,Judo,GER,52 - 57kg (lightweight),W,Gold
2004,Judo,Judo,PRK,52 - 57kg (lightweight),W,Silver
2004,Judo,Judo,CUB,57 - 63kg (half-middleweight),W,Bronze
2004,Judo,Judo,SLO,57 - 63kg (half-middleweight),W,Bronze
2004,Judo,Judo,JPN,57 - 63kg (half-middleweight),W,Gold
2004,Judo,Judo,AUT,57 - 63kg (half-middleweight),W,Silver
2004,Judo,Judo,CUB,60 - 66kg (half-lightweight),M,Bronze
2004,Judo,Judo,BUL,60 - 66kg (half-lightweight),M,Bronze
2004,Judo,Judo,JPN,60 - 66kg (half-lightweight),M,Gold
2004,Judo,Judo,SVK,60 - 66kg (half-lightweight),M,Silver
2004,Judo,Judo,GER,63 - 70kg (middleweight),W,Bronze
2004,Judo,Judo,CHN,63 - 70kg (middleweight),W,Bronze
2004,Judo,Judo,JPN,63 - 70kg (middleweight),W,Gold
2004,Judo,Judo,NED,63 - 70kg (middleweight),W,Silver
2004,Judo,Judo,BRA,66 - 73kg (lightweight),M,Bronze
2004,Judo,Judo,USA,66 - 73kg (lightweight),M,Bronze
2004,Judo,Judo,KOR,66 - 73kg (lightweight),M,Gold
2004,Judo,Judo,RUS,66 - 73kg (lightweight),M,Silver
2004,Judo,Judo,CUB,70 - 78kg (half-heavyweight),W,Bronze
2004,Judo,Judo,ITA,70 - 78kg (half-heavyweight),W,Bronze
2004,Judo,Judo,JPN,70 - 78kg (half-heavyweight),W,Gold
2004,Judo,Judo,CHN,70 - 78kg (half-heavyweight),W,Silver
2004,Judo,Judo,BRA,73 - 81kg (half-middleweight),M,Bronze
2004,Judo,Judo,RUS,73 - 81kg (half-middleweight),M,Bronze
2004,Judo,Judo,GRE,73 - 81kg (half-middleweight),M,Gold
2004,Judo,Judo,UKR,73 - 81kg (half-middleweight),M,Silver
2004,Judo,Judo,NED,81 - 90kg (middleweight),M,Bronze
2004,Judo,Judo,RUS,81 - 90kg (middleweight),M,Bronze
2004,Judo,Judo,GEO,81 - 90kg (middleweight),M,Gold
2004,Judo,Judo,JPN,81 - 90kg (middleweight),M,Silver
2004,Judo,Judo,GER,90 - 100kg (half-heavyweight),M,Bronze
2004,Judo,Judo,ISR,90 - 100kg (half-heavyweight),M,Bronze
2004,Judo,Judo,BLR,90 - 100kg (half-heavyweight),M,Gold
2004,Judo,Judo,KOR,90 - 100kg (half-heavyweight),M,Silver
2004,Modern Pentathlon,Modern Pentath.,CZE,Individual competition,M,Bronze
2004,Modern Pentathlon,Modern Pentath.,RUS,Individual competition,M,Gold
2004,Modern Pentathlon,Modern Pentath.,LTU,Individual competition,M,Silver
2004,Modern Pentathlon,Modern Pentath.,GBR,Individual competition,W,Bronze
2004,Modern Pentathlon,Modern Pentath.,HUN,Individual competition,W,Gold
2004,Modern Pentathlon,Modern Pentath.,LAT,Individual competition,W,Silver
2004,Rowing,Rowing,RSA,coxless pair (2-),M,Bronze
2004,Rowing,Rowing,AUS,coxless pair (2-),M,Gold
2004,Rowing,Rowing,CRO,coxless pair (2-),M,Silver
2004,Rowing,Rowing,ITA,double sculls (2x),M,Bronze
2004,Rowing,Rowing,FRA,double sculls (2x),M,Gold
2004,Rowing,Rowing,SLO,double sculls (2x),M,Silver
2004,Rowing,Rowing,GBR,double sculls (2x),W,Bronze
2004,Rowing,Rowing,NZL,double sculls (2x),W,Gold
2004,Rowing,Rowing,GER,double sculls (2x),W,Silver
2004,Rowing,Rowing,AUS,eight with coxswain (8+),M,Bronze
2004,Rowing,Rowing,USA,eight with coxswain (8+),M,Gold
2004,Rowing,Rowing,NED,eight with coxswain (8+),M,Silver
2004,Rowing,Rowing,NED,eight with coxswain (8+),W,Bronze
2004,Rowing,Rowing,ROU,eight with coxswain (8+),W,Gold
2004,Rowing,Rowing,USA,eight with coxswain (8+),W,Silver
2004,Rowing,Rowing,ITA,four without coxswain (4-),M,Bronze
2004,Rowing,Rowing,GBR,four without coxswain (4-),M,Gold
2004,Rowing,Rowing,CAN,four without coxswain (4-),M,Silver
2004,Rowing,Rowing,ITA,lightweight coxless four (4-),M,Bronze
2004,Rowing,Rowing,DEN,lightweight coxless four (4-),M,Gold
2004,Rowing,Rowing,AUS,lightweight coxless four (4-),M,Silver
2004,Rowing,Rowing,GRE,lightweight double sculls (2x),M,Bronze
2004,Rowing,Rowing,POL,lightweight double sculls (2x),M,Gold
2004,Rowing,Rowing,FRA,lightweight double sculls (2x),M,Silver
2004,Rowing,Rowing,NED,lightweight double sculls (2x),W,Bronze
2004,Rowing,Rowing,ROU,lightweight double sculls (2x),W,Gold
2004,Rowing,Rowing,GER,lightweight double sculls (2x),W,Silver
2004,Rowing,Rowing,BLR,pair without coxswain (2-),W,Bronze
2004,Rowing,Rowing,ROU,pair without coxswain (2-),W,Gold
2004,Rowing,Rowing,GBR,pair without coxswain (2-),W,Silver
2004,Rowing,Rowing,UKR,quadruple sculls without coxswain (4x),M,Bronze
2004,Rowing,Rowing,RUS,quadruple sculls without coxswain (4x),M,Gold
2004,Rowing,Rowing,CZE,quadruple sculls without coxswain (4x),M,Silver
2004,Rowing,Rowing,AUS,quadruple sculls without coxswain (4x),W,Bronze
2004,Rowing,Rowing,GER,quadruple sculls without coxswain (4x),W,Gold
2004,Rowing,Rowing,GBR,quadruple sculls without coxswain (4x),W,Silver
2004,Rowing,Rowing,BUL,single sculls (1x),M,Bronze
2004,Rowing,Rowing,NOR,single sculls (1x),M,Gold
2004,Rowing,Rowing,EST,single sculls (1x),M,Silver
2004,Rowing,Rowing,BUL,single sculls (1x),W,Bronze
2004,Rowing,Rowing,GER,single sculls (1x),W,Gold
2004,Rowing,Rowing,BLR,single sculls (1x),W,Silver
2004,Sailing,Sailing,JPN,470 - Two Person Dinghy,M,Bronze
2004,Sailing,Sailing,USA,470 - Two Person Dinghy,M,Gold
2004,Sailing,Sailing,GBR,470 - Two Person Dinghy,M,Silver
2004,Sailing,Sailing,SWE,470 - Two Person Dinghy,W,Bronze
2004,Sailing,Sailing,GRE,470 - Two Person Dinghy,W,Gold
2004,Sailing,Sailing,ESP,470 - Two Person Dinghy,W,Silver
2004,Sailing,Sailing,GBR,49er - Skiff,X,Bronze
2004,Sailing,Sailing,ESP,49er - Skiff,X,Gold
2004,Sailing,Sailing,UKR,49er - Skiff,X,Silver
2004,Sailing,Sailing,GBR,board (Mistral),M,Bronze
2004,Sailing,Sailing,ISR,board (Mistral),M,Gold
2004,Sailing,Sailing,GRE,board (Mistral),M,Silver
2004,Sailing,Sailing,ITA,board (Mistral),W,Bronze
2004,Sailing,Sailing,FRA,board (Mistral),W,Gold
2004,Sailing,Sailing,CHN,board (Mistral),W,Silver
2004,Sailing,Sailing,DEN,single-handed dinghy (Europe),W,Bronze
2004,Sailing,Sailing,NOR,single-handed dinghy (Europe),W,Gold
2004,Sailing,Sailing,CZE,single-handed dinghy (Europe),W,Silver
2004,Sailing,Sailing,POL,single-handed dinghy (Finn),M,Bronze
2004,Sailing,Sailing,GBR,single-handed dinghy (Finn),M,Gold
2004,Sailing,Sailing,ESP,single-handed dinghy (Finn),M,Silver
2004,Sailing,Sailing,SLO,single-handed dinghy open (Laser),X,Bronze
2004,Sailing,Sailing,BRA,single-handed dinghy open (Laser),X,Gold
2004,Sailing,Sailing,AUT,single-handed dinghy open (Laser),X,Silver
2004,Sailing,Sailing,FRA,Star - Keelboat,M,Bronze
2004,Sailing,Sailing,BRA,Star - Keelboat,M,Gold
2004,Sailing,Sailing,CAN,Star - Keelboat,M,Silver
2004,Sailing,Sailing,ARG,Tornado - Multihull,X,Bronze
2004,Sailing,Sailing,AUT,Tornado - Multihull,X,Gold
2004,Sailing,Sailing,USA,Tornado - Multihull,X,Silver
2004,Sailing,Sailing,DEN,Yngling - Keelboat,W,Bronze
2004,Sailing,Sailing,GBR,Yngling - Keelboat,W,Gold
2004,Sailing,Sailing,UKR,Yngling - Keelboat,W,Silver
2004,Shooting,Shooting,BUL,10m air pistol (40 shots),W,Bronze
2004,Shooting,Shooting,UKR,10m air pistol (40 shots),W,Gold
2004,Shooting,Shooting,SCG,10m air pistol (40 shots),W,Silver
2004,Shooting,Shooting,RUS,10m air pistol (60 shots),M,Bronze
2004,Shooting,Shooting,CHN,10m air pistol (60 shots),M,Gold
2004,Shooting,Shooting,RUS,10m air pistol (60 shots),M,Silver
2004,Shooting,Shooting,CZE,10m air rifle (40 shots),W,Bronze
2004,Shooting,Shooting,CHN,10m air rifle (40 shots),W,Gold
2004,Shooting,Shooting,RUS,10m air rifle (40 shots),W,Silver
2004,Shooting,Shooting,SVK,10m air rifle (60 shots),M,Bronze
2004,Shooting,Shooting,CHN,10m air rifle (60 shots),M,Gold
2004,Shooting,Shooting,CHN,10m air rifle (60 shots),M,Silver
2004,Shooting,Shooting,RUS,10m running target (30+30 shots),M,Bronze
2004,Shooting,Shooting,GER,10m running target (30+30 shots),M,Gold
2004,Shooting,Shooting,RUS,10m running target (30+30 shots),M,Silver
2004,Shooting,Shooting,AZE,25m pistol (30+30 shots),W,Bronze
2004,Shooting,Shooting,BUL,25m pistol (30+30 shots),W,Gold
2004,Shooting,Shooting,CZE,25m pistol (30+30 shots),W,Silver
2004,Shooting,Shooting,RUS,25m rapid fire pistol (60 shots),M,Bronze
2004,Shooting,Shooting,GER,25m rapid fire pistol (60 shots),M,Gold
2004,Shooting,Shooting,RUS,25m rapid fire pistol (60 shots),M,Silver
2004,Shooting,Shooting,PRK,50m pistol (60 shots),M,Bronze
2004,Shooting,Shooting,RUS,50m pistol (60 shots),M,Gold
2004,Shooting,Shooting,KOR,50m pistol (60 shots),M,Silver
2004,Shooting,Shooting,CHN,50m rifle 3 positions (3x20 shots),W,Bronze
2004,Shooting,Shooting,RUS,50m rifle 3 positions (3x20 shots),W,Gold
2004,Shooting,Shooting,ITA,50m rifle 3 positions (3x20 shots),W,Silver
2004,Shooting,Shooting,AUT,50m rifle 3 positions (3x40 shots),M,Bronze
2004,Shooting,Shooting,CHN,50m rifle 3 positions (3x40 shots),M,Gold
2004,Shooting,Shooting,USA,50m rifle 3 positions (3x40 shots),M,Silver
2004,Shooting,Shooting,BLR,50m rifle prone (60 shots),M,Bronze
2004,Shooting,Shooting,USA,50m rifle prone (60 shots),M,Gold
2004,Shooting,Shooting,GER,50m rifle prone (60 shots),M,Silver
2004,Shooting,Shooting,CHN,double trap (120 targets),W,Bronze
2004,Shooting,Shooting,USA,double trap (120 targets),W,Gold
2004,Shooting,Shooting,KOR,double trap (120 targets),W,Silver
2004,Shooting,Shooting,CHN,double trap (150 targets),M,Bronze
2004,Shooting,Shooting,UAE,double trap (150 targets),M,Gold
2004,Shooting,Shooting,IND,double trap (150 targets),M,Silver
2004,Shooting,Shooting,CUB,skeet (125 targets),M,Bronze
2004,Shooting,Shooting,ITA,skeet (125 targets),M,Gold
2004,Shooting,Shooting,FIN,skeet (125 targets),M,Silver
2004,Shooting,Shooting,AZE,skeet (75 targets),W,Bronze
2004,Shooting,Shooting,HUN,skeet (75 targets),W,Gold
2004,Shooting,Shooting,CHN,skeet (75 targets),W,Silver
2004,Shooting,Shooting,AUS,trap (125 targets),M,Bronze
2004,Shooting,Shooting,RUS,trap (125 targets),M,Gold
2004,Shooting,Shooting,ITA,trap (125 targets),M,Silver
2004,Shooting,Shooting,KOR,trap (75 targets),W,Bronze
2004,Shooting,Shooting,AUS,trap (75 targets),W,Gold
2004,Shooting,Shooting,ESP,trap (75 targets),W,Silver
2004,Softball,Softball,JPN,softball,W,Bronze
2004,Softball,Softball,USA,softball,W,Gold
2004,Softball,Softball,AUS,softball,W,Silver
2004,Table Tennis,Table Tennis,DEN,doubles,M,Bronze
2004,Table Tennis,Table Tennis,CHN,doubles,M,Gold
2004,Table Tennis,Table Tennis,HKG,doubles,M,Silver
2004,Table Tennis,Table Tennis,CHN,doubles,W,Bronze
2004,Table Tennis,Table Tennis,CHN,doubles,W,Gold
2004,Table Tennis,Table Tennis,KOR,doubles,W,Silver
2004,Table Tennis,Table Tennis,CHN,singles,M,Bronze
2004,Table Tennis,Table Tennis,KOR,singles,M,Gold
2004,Table Tennis,Table Tennis,CHN,singles,M,Silver
2004,Table Tennis,Table Tennis,KOR,singles,W,Bronze
2004,Table Tennis,Table Tennis,CHN,singles,W,Gold
2004,Table Tennis,Table Tennis,PRK,singles,W,Silver
